2019-04-23T11:50:01,113.9374488888889,22.570365
2019-04-23T14:33:35,113.93695805555555,22.57040611111111
2019-04-23T14:33:55,113.93698694444444,22.57041611111111
2019-04-23T14:34:05,113.93698888888889,22.570411944444444
2019-04-23T14:34:15,113.93697694444444,22.570405
2019-04-23T14:34:25,113.93697194444445,22.57040111111111
2019-04-23T14:34:35,113.93695805555555,22.570398055555554
2019-04-23T14:34:45,113.93694694444444,22.570396111111112
2019-04-23T14:34:55,113.936945,22.570396944444443
2019-04-23T14:35:05,113.93695,22.57040388888889
2019-04-23T14:35:15,113.93695805555555,22.570408055555557
2019-04-23T14:35:25,113.93695305555555,22.570405
2019-04-23T14:35:35,113.93695611111112,22.57040611111111
2019-04-23T14:35:45,113.93695305555555,22.570406944444443
2019-04-23T14:35:55,113.93695111111111,22.570408055555557
2019-04-23T14:36:05,113.93695194444444,22.570413055555555
2019-04-23T14:36:15,113.936945,22.570418055555557
2019-04-23T14:36:25,113.93694111111111,22.570426944444446
2019-04-23T14:36:35,113.93695,22.570431111111112
2019-04-23T14:36:45,113.936965,22.570426944444446
2019-04-23T14:36:55,113.93697,22.570421944444444
2019-04-23T14:37:05,113.9369661111111,22.570416944444446
2019-04-23T14:37:15,113.9369661111111,22.57041388888889
2019-04-23T14:37:25,113.93699694444445,22.570428055555556
2019-04-23T14:37:35,113.9370161111111,22.57043611111111
2019-04-23T14:37:45,113.93702694444444,22.57044
2019-04-23T14:37:55,113.93702305555556,22.57043611111111
2019-04-23T14:38:05,113.937015,22.570428888888888
2019-04-23T14:38:15,113.937015,22.570431111111112
2019-04-23T14:38:25,113.93700194444445,22.57042611111111
2019-04-23T14:38:35,113.936995,22.570421111111113
2019-04-23T14:38:45,113.936995,22.57041611111111
2019-04-23T14:38:51,113.93699805555555,22.570415
2019-04-23T14:38:52,113.93699805555555,22.57041388888889
2019-04-23T14:38:53,113.9369988888889,22.57041388888889
2019-04-23T14:38:54,113.937,22.57041388888889
2019-04-23T14:38:55,113.93700111111112,22.57041388888889
2019-04-23T14:38:56,113.93700111111112,22.570413055555555
2019-04-23T14:38:57,113.93700194444445,22.570413055555555
2019-04-23T14:38:58,113.93700194444445,22.570413055555555
2019-04-23T14:39:24,113.93699805555555,22.570411944444444
2019-04-23T14:39:25,113.93699805555555,22.570411944444444
2019-04-23T14:39:31,113.936995,22.57041388888889
2019-04-23T14:39:33,113.93699611111111,22.570415
2019-04-23T14:39:34,113.93699694444445,22.570415
2019-04-23T14:39:58,113.93700611111112,22.57042
2019-04-23T14:39:59,113.937005,22.570418888888888
2019-04-23T14:40:00,113.93700305555555,22.570418055555557
2019-04-23T14:40:01,113.93700194444445,22.570416944444446
2019-04-23T14:40:02,113.937,22.57041611111111
2019-04-23T14:40:04,113.9369988888889,22.570415
2019-04-23T14:40:05,113.93699694444445,22.57041388888889
2019-04-23T14:40:07,113.93699694444445,22.570413055555555
2019-04-23T14:40:08,113.93699694444445,22.570413055555555
2019-04-23T14:40:09,113.9369988888889,22.570415
